accession	domain	phylum	class	order	family	genus	species
GB_GCA_021740125.1	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomataceae	Leadbetterella	Leadbetterella sp021740125
GB_GCA_035999365.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Jatrophihabitantaceae	DASYGT01	DASYGT01 sp035999365
GB_GCA_022340195.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiosymbion	Thiosymbion sp022340195
GB_GCA_037237765.1	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp037237765
GB_GCA_041441555.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	JAGOXX01	JAGOXX01 sp041441555
GB_GCA_946611595.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	RGIG5612	RGIG5612 sp946611595
GB_GCA_024277135.1	Bacteria	Chloroflexota	Anaerolineae	Promineifilales	Promineifilaceae	JAJRVV01	JAJRVV01 sp024277135
GB_GCA_038063015.1	Bacteria	Patescibacteriota	Minisyncoccia	Minisyncoccales	Staskawiczbacteraceae	JACPYG01	JACPYG01 sp038063015
GB_GCA_002746935.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sinisalibacter	Sinisalibacter sp002746935
GB_GCA_947466695.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Undibacterium	Undibacterium sp947466695
GB_GCA_038245435.1	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	CAIOMD01	JBBRSL01	JBBRSL01 sp038245435
GB_GCA_902594865.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902594865
GB_GCA_947085305.1	Bacteria	Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	UBA9159	JAMCQB01	JAMCQB01 sp947085305
GB_GCA_946184615.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	F082	Limimorpha	Limimorpha sp946184615
GB_GCA_029719485.1	Bacteria	Verrucomicrobiota	Kiritimatiellia	SS1-B-03-39	UBA6053	UBA6053	UBA6053 sp029719485
GB_GCA_934539245.1	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp934539245
GB_GCA_913051685.1	Bacteria	Desulfobacterota_D	UBA1144	UBA1144	UBA1144	UBA1144	UBA1144 sp913051685
GB_GCA_035621895.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	GJ-E10	GJ-E10 sp035621895
GB_GCA_023410675.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Cellulosilyticaceae	JAEYPM01	JAEYPM01 sp023410675
GB_GCA_036507575.1	Bacteria	Bipolaricaulota	Bipolaricaulia	RBG-16-55-9	JAJCYT01	DATCIV01	DATCIV01 sp036507575
GB_GCA_013388635.1	Bacteria	Desulfobacterota	BSN033	BSN033	UBA1163	JACAEX01	JACAEX01 sp013388635
GB_GCA_010672825.2	Bacteria	Cyanobacteriota	Cyanobacteriia	Phormidesmidales	Phormidesmidaceae	SIO1E4	SIO1E4 sp010672825
RS_GCF_009469695.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio	Propionivibrio limicola
GB_GCA_023429565.1	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	JAEWQO01	JAEWQO01 sp023429565
GB_GCA_036507635.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Rariloculales	Rariloculaceae	DATBLZ01	DATBLZ01 sp036507635
GB_GCA_017536325.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	HGM04593	HGM04593 sp017536325
RS_GCF_019703305.1	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter_E	Helicobacter_E sp019703305
GB_GCA_937138495.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Balneatricaceae	Amphritea	Amphritea sp937138495
GB_GCA_017538255.1	Bacteria	Bacillota	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp017538255
GB_GCA_937976335.1	Bacteria	Bdellovibrionota_B	UBA2361	UBA2361	CALJRW01	CALJRW01	CALJRW01 sp937976335
GB_GCA_030447955.1	Bacteria	Actinomycetota	Actinomycetes	Jiangellales	Jiangellaceae	JAUJNY01	JAUJNY01 sp030447955
GB_GCA_035651815.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SG8-39	DASRFB01	DASRFB01 sp035651815
GB_GCA_905235775.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp905235775
GB_GCA_902586195.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	UBA7377	UBA7377 sp902586195
GB_GCA_963559705.1	Bacteria	Bacillota	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	Acutalibacter sp963559705
RS_GCF_017353515.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Jiella	Jiella sonneratiae
GB_GCA_013695245.1	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	JACCYN01	JACCYN01 sp013695245
GB_GCA_945957555.1	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	UBA9547	CAMFLX01	CAMFLX01 sp945957555
GB_GCA_040387515.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera_A	Methylotenera_A sp040387515
GB_GCA_038207495.1	Bacteria	Chloroflexota	Chloroflexia	Chloroheliales	Chloroheliaceae	Chlorohelix	Chlorohelix sp038207495
GB_GCA_015233015.1	Bacteria	Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	Magnetobacteriaceae	Magnetominusculus	Magnetominusculus sp015233015
GB_GCA_019689615.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Frankiaceae	Pseudofrankia	Pseudofrankia sp019689615
GB_GCA_017464685.1	Bacteria	Pseudomonadota	Alphaproteobacteria	RF32	CAG-239	JAFTYO01	JAFTYO01 sp017464685
RS_GCF_000729995.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia sordidicola_A
GB_GCA_964016105.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Ketobacteraceae	Ketobacter	Ketobacter sp964016105
GB_GCA_033097465.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	JAVEEB01	JAWWOL01	JAWWOL01 sp033097465
GB_GCA_034522075.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Azotimanducaceae	UBA7803	UBA7803 sp034522075
GB_GCA_041620035.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Azotimanducaceae	SZUA-521	SZUA-521 sp041620035
GB_GCA_902539825.1	Bacteria	Pseudomonadota	Alphaproteobacteria	HIMB59	GCA-002718135	AG-337-I02	AG-337-I02 sp902539825
GB_GCA_013298335.1	Bacteria	Acidobacteriota	Blastocatellia	Chloracidobacteriales	Chloracidobacteriaceae	JAAFHI01	JAAFHI01 sp013298335
GB_GCA_015063545.1	Bacteria	Bacillota	Clostridia	Oscillospirales	CAG-272	CAG-448	CAG-448 sp015063545
GB_GCA_020427965.1	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	UBA4665	JAGQNT01	JAGQNT01 sp020427965
GB_GCA_027345405.1	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	UBA4665	JAJZWH01	JAJZWH01 sp027345405
RS_GCF_005517195.1	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces vilmorinianum
GB_GCA_023399355.1	Bacteria	Bacillota	Clostridia	Acetivibrionales	DTU013	UBA1305	UBA1305 sp023399355
RS_GCF_035948235.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp035948235
GB_GCA_937892085.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp937892085
GB_GCA_030634605.1	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SM23-30	JAFGSR01	JAFGSR01 sp030634605
GB_GCA_032095175.1	Bacteria	Bacillota	Clostridia	Clostridiales	Caloramatoraceae	DAMCZI01	DAMCZI01 sp032095175
GB_GCA_019751815.1	Bacteria	Cyanobacteriota	Vampirovibrionia	Vampirovibrionales	Vampirovibrionaceae	JAIEMW01	JAIEMW01 sp019751815
GB_GCA_022511145.1	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter_D	Helicobacter_D sp022511145
GB_GCA_016716005.1	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	JADJXE01	JADJXE01	JADJXE01 sp016716005
GB_GCA_027314825.1	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Palsa-744	Palsa-744 sp027314825
GB_GCA_031280325.1	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	JAIRRO01	JAIRRO01 sp031280325
GB_GCA_947085695.1	Bacteria	Patescibacteriota	Gracilibacteria	Peribacterales	Peribacteraceae	CAMTXJ01	CAMTXJ01 sp947085695
GB_GCA_016931715.1	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	Anaerobacaceae	JAFGPS01	JAFGPS01 sp016931715
GB_GCA_022565635.1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Psychroflexus	Psychroflexus sp022565635
GB_GCA_029245555.1	Bacteria	Pseudomonadota	Alphaproteobacteria	HIMB59	HIMB59	HIMB59	HIMB59 sp029245555
GB_GCA_030765665.1	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	TCS61	Tenebribacter	Tenebribacter mawsonii
GB_GCA_005880345.1	Bacteria	Chloroflexota	Dormibacteria	Dormibacterales	Dormibacteraceae	40CM-4-65-16	40CM-4-65-16 sp005880345
GB_GCA_040387755.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Rurimicrobium	Rurimicrobium sp040387755
GB_GCA_002317145.1	Bacteria	Bacillota	Bacilli	RFN20	CAG-826	UB1719	UB1719 sp002317145
GB_GCA_003963225.1	Bacteria	Babelota	Babeliae	Babelales	Vermiphilaceae	AWTP1-30	AWTP1-30 sp003963225
GB_GCA_002440805.1	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	UBA6265	UBA6265	UBA6265 sp002440805
GB_GCA_031367625.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp031367625
GB_GCA_947087745.1	Bacteria	Bacillota	Clostridia	TANB77	CAG-508	CAG-269	CAG-269 sp947087745
GB_GCA_009908855.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA10428	JAAAOM01	JAAAOM01 sp009908855
RS_GCF_030362835.1	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Cellulomonadaceae	Cellulomonas	Cellulomonas alba
GB_GCA_028282025.1	Bacteria	Pseudomonadota	Alphaproteobacteria	UBA8366	GCA-2696645	Hwanghaeella	Hwanghaeella sp028282025
RS_GCF_000702665.1	Bacteria	Desulfobacterota_I	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Solidesulfovibrio	Solidesulfovibrio alcoholivorans
RS_GCF_018614655.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E fluorescens_BX
GB_GCA_947085235.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Aquabacterium	Aquabacterium sp947085235
GB_GCA_041287975.1	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	Verrucomicrobium sp041287975
GB_GCA_902576765.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902576765
GB_GCA_030637245.1	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	JAAUQL01	JAAUQL01 sp030637245
GB_GCA_036521655.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Pseudonocardiaceae	GCA-003244245	GCA-003244245 sp036521655
GB_GCA_020692325.1	Bacteria	Desulfobacterota_I	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Humidesulfovibrio	Humidesulfovibrio sp020692325
RS_GCF_947503875.1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp947503875
GB_GCA_902569105.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902569105
GB_GCA_937916125.1	Bacteria	Elusimicrobiota	Endomicrobiia	Endomicrobiales	Endomicrobiaceae	Ruminimicrobiellum	Ruminimicrobiellum sp937916125
GB_GCA_028875075.1	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales	UBA6960	UBA2988	UBA2988 sp028875075
RS_GCF_900105165.1	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter mallensis
GB_GCA_947626685.1	Bacteria	Bacillota	Clostridia	Christensenellales	Borkfalkiaceae	Gallimonas	Gallimonas sp947626685
RS_GCF_900176515.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Pseudonocardiaceae	Kibdelosporangium	Kibdelosporangium aridum
GB_GCA_938018185.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	JALZVN01	JALZVN01 sp938018185
GB_GCA_014378705.1	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Daejeonella	Daejeonella sp014378705
GB_GCA_017467445.1	Bacteria	Bacillota	Clostridia	RUG12999	RUG12999	RGIG4103	RGIG4103 sp017467445
GB_GCA_016702655.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	CAIKUF01	CAIKUF01 sp016702655
RS_GCF_040639995.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Pseudonocardiaceae	Actinosynnema	Actinosynnema sp040639995
RS_GCF_000817775.3	Bacteria	Cyanobacteriota	Cyanobacteriia	Thermosynechococcales	Thermosynechococcaceae	Lyngbya	Lyngbya confervoides
GB_GCA_035457005.1	Bacteria	Patescibacteriota	Microgenomatia	Levybacterales	UBA12049	DASQJJ01	DASQJJ01 sp035457005
RS_GCF_000515415.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium sp000515415
GB_GCA_029012225.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia sp029012225
GB_GCA_017467585.1	Bacteria	Bacillota	Clostridia	Christensenellales	UBA1242	RGIG4790	RGIG4790 sp017467585
GB_GCA_037141055.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	FEN-979	CAIVAT01	CAIVAT01 sp037141055
GB_GCA_038103905.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	AG-422-B15	CABYIR01	CABYIR01 sp038103905
RS_GCF_038130085.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Halopseudomonas	Halopseudomonas sp038130085
RS_GCF_019457915.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Neiellaceae	Neiella	Neiella holothuriorum
GB_GCA_017428945.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp017428945
RS_GCF_001905005.1	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp001905005
GB_GCA_041486325.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SG8-39	VBDM01	VBDM01 sp041486325
GB_GCA_913041665.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Rariloculales	Rariloculaceae	CAJWKT01	CAJWKT01 sp913041665
GB_GCA_002307095.1	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum	Sulfurospirillum sp002307095
GB_GCA_017495115.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	JADJOU01	CHPMRC01	CHPMRC01 sp017495115
GB_GCA_903854335.1	Bacteria	Patescibacteriota	Gracilibacteria	Peribacterales	Peribacteraceae	CAIKAD01	CAIKAD01 sp903854335
GB_GCA_039045675.1	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Coraliomargaritaceae	JBCCKC01	JBCCKC01 sp039045675
GB_GCA_005116945.1	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Palsa-1315	Palsa-1315 sp005116945
GB_GCA_021156245.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ramlibacter	Ramlibacter sp021156245
GB_GCA_038247635.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	Segetibacter sp038247635
GB_GCA_019635715.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium_D	Mesorhizobium_D sp019635715
RS_GCF_000239855.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp000239855
RS_GCF_001263205.1	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Labilithrix	Labilithrix luteola
GB_GCA_020054815.1	Bacteria	Bacillota	Peptococcia	DRI-13	DRI-13	Thermanaerosceptrum	Thermanaerosceptrum sp020054815
RS_GCF_963974375.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Marinobacter	Marinobacter sp963974375
GB_GCA_002382665.1	Bacteria	Bacillota	Dehalobacteriia	UBA4068	UBA4068	UBA4068	UBA4068 sp002382665
GB_GCA_021806225.1	Bacteria	Nitrospirota_A	Leptospirillia	Leptospirillales	Leptospirillaceae	UBA4572	UBA4572 sp021806225
GB_GCA_946479895.1	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	CAMLHT01	CAMLHT01 sp946479895
GB_GCA_009785175.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rs-D84	CACZYB01	WQWV01	WQWV01 sp009785175
GB_GCA_024639445.1	Bacteria	Pseudomonadota	Gammaproteobacteria	UBA6429	Thiohalophilaceae	JAHEIJ01	JAHEIJ01 sp024639445
RS_GCF_000964595.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Orientia	Orientia mediorientalis
GB_GCA_003567685.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Wenzhouxiangellaceae	Wenzhouxiangella	Wenzhouxiangella sp003567685
GB_GCA_017646765.1	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Avelusimicrobium	Avelusimicrobium sp017646765
GB_GCA_041740935.1	Bacteria	Desulfobacterota	Desulfobaccia	Desulfobaccales	0-14-0-80-60-11	JBGSLA01	JBGSLA01 sp041740935
GB_GCA_034722275.1	Bacteria	Chloroflexota	Dehalococcoidia	GIF9	AB-539-J10	M55B177	M55B177 sp034722275
RS_GCF_001601815.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavihumibacter	Flavihumibacter sp001601815
RS_GCF_900101625.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus sp900101625
GB_GCA_024762695.1	Bacteria	Chloroflexota	Anaerolineae	Promineifilales	Promineifilaceae	JACKCC01	JACKCC01 sp024762695
GB_GCA_002686955.1	Bacteria	GCA-2686955	GCA-2686955	GCA-2686955	GCA-2686955	GCA-2686955	GCA-2686955 sp002686955
RS_GCF_004348415.1	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces hainanensis
GB_GCA_019232935.1	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Silvibacterium	Silvibacterium sp019232935
GB_GCA_949298985.1	Bacteria	Cyanobacteriota	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	CAG-196	CAG-196 sp949298985
GB_GCA_024721275.1	Bacteria	Bacillota	Bacilli	Mycoplasmatales	Metamycoplasmataceae	JAMPIX01	JAMPIX01 sp024721275
GB_GCA_029861625.1	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	JAHEJN01	JAOTZB01	JAOTZB01 sp029861625
GB_GCA_035328345.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	JJ008	JJ008 sp035328345
RS_GCF_036895565.1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp036895565
GB_GCA_041688685.1	Bacteria	Bacteroidota_A	Kapaibacteriia	Kapaibacteriales	UBA2268	JBDNHS01	JBDNHS01 sp041688685
GB_GCA_946222675.1	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	Nanoperiomorbaceae	Nanoperiomorbus	Nanoperiomorbus sp946222675
GB_GCA_902803505.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Chordicoccus	Chordicoccus sp902803505
GB_GCA_038200085.1	Bacteria	Chloroflexota	Limnocylindria	P2-11E	P2-11E	JALYKU01	JALYKU01 sp038200085
RS_GCF_030816895.1	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Clavibacter	Clavibacter sp030816895
GB_GCA_036517755.1	Bacteria	Patescibacteriota	Minisyncoccia	UBA6257	Colwellbacteraceae	JACOXB01	JACOXB01 sp036517755
RS_GCF_002795825.1	Bacteria	Pseudomonadota	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus	Mariprofundus ferrinatatus
GB_GCA_041618235.1	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	JACDCH01	UBA9382	UBA9382 sp041618235
GB_GCA_041169125.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnohabitans	Limnohabitans sp041169125
GB_GCA_041546305.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiohalomonadales	Thiohalomonadaceae	JBFEYJ01	JBFEYJ01 sp041546305
GB_GCA_937864365.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Sessilibacter	Sessilibacter sp937864365
GB_GCA_035550335.1	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	DASZPK01	DASZPK01 sp035550335
GB_GCA_040402015.1	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	UBA2093	UBA2093 sp040402015
RS_GCF_025971925.1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium oryctis
GB_GCA_037440205.1	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Villigracilaceae	Villigracilis	Villigracilis sp037440205
GB_GCA_030426685.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Ruegeria sp030426685
GB_GCA_041651255.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Sulfuriferulaceae	Sulfuriferula_A	Sulfuriferula_A sp041651255
GB_GCA_017983515.1	Bacteria	Chloroflexota	Anaerolineae	Promineifilales	Promineifilaceae	Promineifilum	Promineifilum sp017983515
RS_GCF_023374055.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas_C	Luteimonas_C galliterrae
GB_GCA_944380185.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	RGIG7193	RGIG7193 sp944380185
GB_GCA_016208745.1	Bacteria	Patescibacteriota	Minisyncoccia	Portnoybacterales	GWB1-42-6	JACQXN01	JACQXN01 sp016208745
GB_GCA_018064825.1	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Colivicinus	Colivicinus equi
RS_GCF_020297055.1	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Cellulomonadaceae	Isoptericola	Isoptericola luteus
GB_GCA_037969175.1	Bacteria	Bacteroidota	Bacteroidia	AKYH767-A	OLB10	JBBKWX01	JBBKWX01 sp037969175
GB_GCA_034437355.1	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	Phototrophicaceae	DAOTTY01	DAOTTY01 sp034437355
GB_GCA_963692975.2	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	CAXMMR01	CAXMMR01 sp963692975
GB_GCA_022562275.1	Bacteria	Bacteroidota_A	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	BMS3ABIN03	BMS3ABIN03 sp022562275
GB_GCA_023431345.1	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	PMG-095	PMG-095 sp023431345
RS_GCF_024642165.1	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Demequinaceae	Demequina	Demequina sp024642165
RS_GCF_033795305.1	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp033795305
RS_GCF_008065375.1	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea sp008065375
GB_GCA_020161215.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ottowia	Ottowia sp020161215
GB_GCA_031280035.1	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Breznakiellaceae	JAIRPU01	JAIRPU01 sp031280035
RS_GCF_014697425.1	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nostoc_B	Nostoc_B sp014697425
RS_GCF_021533835.1	Bacteria	Cyanobacteriota	Cyanobacteriia	Thermostichales	Thermostichaceae	Thermostichus	Thermostichus sp021533835
GB_GCA_023428805.1	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	JAEYWW01	JAEYWW01 sp023428805
GB_GCA_031425325.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter_F	Rhodobacter_F sp031425325
GB_GCA_035708425.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Pseudolabrys sp035708425
